id,smiles,formula,charge
cpd37872,C/C=C/CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C27H40N7O17P3S,-4
cpd37873,CC/C=C\C[C@H]1C(=O)CC[C@H]1CCCCCC(=O)[O-],C16H25O3,-1
cpd37874,CC/C=C\C[C@@H]1C(=O)C=C[C@@H]1CCCCCC(=O)[O-],C16H23O3,-1
cpd37875,CC/C=C\C[C@@H]1C(=O)C=C[C@@H]1CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C37H54N7O18P3S,-4
cpd37876,CCCCCCCCCCC[C@H](O)CC(=O)[O-],C14H27O3,-1
cpd37877,*[NH2+][C@@H](CO[C@@H]1OC[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]6O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O)C(*)=O,C40H61N2O33R2,-1
cpd37878,*[NH2+][C@@H](CO[C@@H]1OC[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](C(=O)[O-])[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7NC(C)=O)[C@H](O)[C@H]6O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O)C(*)=O,C48H74N3O38R2,-1
cpd37879,CC[C@]12C=CC[NH+]3CC[C@@]4(c5ccccc5N[C@H]4[C@@](O)(C(=O)OC)C1)[C@@H]32,C21H27N2O3,1
cpd37880,*CC(=O)O[C@H](*)CC(=O)N[C@@H](CCC[NH3+])C(=O)[O-],C10H16N2O5R2,0
cpd37881,*CC(=O)O[C@H](*)CC(=O)N[C@@H](CCC[NH2+]C)C(=O)[O-],C11H18N2O5R2,0
cpd37882,*CC(=O)O[C@H](*)CC(=O)N[C@@H](CCC[NH+](C)C)C(=O)[O-],C12H20N2O5R2,0
cpd37883,*CC(=O)O[C@H](*)CC(=O)N[C@@H](CCC[N+](C)(C)C)C(=O)[O-],C13H22N2O5R2,0
cpd37884,[1*][C@@H](O)CC(=O)N[C@@H](CCC[NH3+])C(=O)[O-],C8H15N2O4R,0
cpd37885,CCCCCC/C=C\C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C33H50N7O17P3S,-4
cpd37886,CCCCCC/C=C\C=C\CC(=O)[O-],C12H19O2,-1
cpd37887,CC[C@@H](O)CC(=O)[O-],C5H9O3,-1
cpd37888,C/C=C(/CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3)C(C)C,C32H54O,0
cpd37889,*[NH2+][C@@H](COP(=O)([O-])OCC[N+](C)(C)C)C(*)=O,C8H18N2O5PR2,1
cpd37890,C=C(C)[C@H]1CC[C@@](C)(O)OC(=O)C1,C10H16O3,0
cpd37891,C=C(C)[C@@H]1CC[C@](C)(O)OC(=O)C1,C10H16O3,0
cpd37892,CC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C26H40N7O18P3S,-4
cpd37893,CC[C@H](O)CC(=O)[O-],C5H9O3,-1
cpd37894,*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CC(C)C)C(*)=O,C21H36N3O9PR2S,0
cpd37895,*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(C)C)C(*)=O,C21H38N3O9PR2S,0
cpd37896,CC[C@H](C)[C@H](NC(=O)C[C@H]1CCC(=O)C1C/C=C\CCO)C(=O)[O-],C18H28NO5,-1
cpd37897,CC/C=C\CC1C(=O)CC[C@@H]1CC(=O)N[C@H](C(=O)[O-])[C@@H](C)CC,C18H28NO4,-1
cpd37898,CCC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C25H38N7O18P3S,-4
cpd37899,CCCCC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C27H42N7O18P3S,-4
cpd37900,CCCCCCCCC(C)C(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C33H54N7O18P3S,-4
cpd37901,CCCCCCC(C)C(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C31H50N7O18P3S,-4
cpd37902,CCCCCCC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C31H50N7O17P3S,-4
cpd37903,CCCCCCCCCC(C)C(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C34H56N7O18P3S,-4
cpd37904,CCCCCCCCCC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C34H56N7O17P3S,-4
cpd37905,[1*]OC(CO[2*])COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,C21H36O4R2,0
cpd37906,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H](NC(=O)CCCCCCCCCCCCCCC)C(=O)[O-],C58H108NO11P,-2
cpd37907,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@H](NC(=O)CCCCCCCCCCCCCCC)C(=O)[O-],C40H76NO10P,-2
cpd37908,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCCCC)COP(=O)([O-])OCCNC(=O)CCCCCCCCCCCCCCC,C57H109NO8P,-1
cpd37909,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,C48H95NO4,0
cpd37910,CCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,C34H56O2,0
cpd37911,CCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C,C34H56O2,0
cpd37912,CCCCCCCCCCCCCC(=O)OC/C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,C34H56O2,0
cpd37913,CCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,C34H56O2,0
cpd37914,CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,C28H56O2,0
cpd37915,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,C36H60O2,0
cpd37916,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])[O-],C43H69O8P,-2
cpd37917,CCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,C27H42O2,0
cpd37918,*c1cc(*)c(-c2oc3c(*)c(*)c(*)c(*)c3c(=O)c2*)c(*)c1*,C15HO2R9,0
cpd37919,*c1c(*)c(OC)c(*)c(-c2oc3c(*)c(*)c(*)c(*)c3c(=O)c2*)c1*,C16H3O3R9,0
cpd37920,*c1c(O)c(*)c(-c2oc3c(*)c(*)c(*)c(*)c3c(=O)c2*)c(*)c1OC,C16H4O4R8,0
cpd37921,*c1c(OC)c(*)c(-c2oc3c(*)c(*)c(*)c(*)c3c(=O)c2*)c(*)c1OC,C17H6O4R8,0
cpd37922,*OCC(COCCCCCCCC/C=C\CCCCCCCC)O*,C21H40O3R2,0
cpd37923,CCCCCCCC/C=C\CCCCCCCCOCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,C57H106O5,0
cpd37924,*O[C@@H]1[C@@H](COP(*)(=O)[O-])O[C@@H](n2cc(C(N)=[NH2+])c3c(=O)[nH]c(N)nc32)[C@@H]1O,C12H15N6O7PR2,0
cpd37925,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CCC2C3CCC4C[C@H](O)CC[C@]4(C)C3CC[C@@]21C,C45H70N7O18P3S,-4
cpd37926,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CCC2C3CCC4CC(=O)CC[C@]4(C)C3CC[C@@]21C,C45H68N7O18P3S,-4
cpd37927,*c1cc(*)c(C2(*)Oc3c(*)c(*)c(*)c(*)c3C(=O)C2(*)*)c(*)c1,C15H2O2R10,0
cpd37928,O=C1C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2[C@@H]1O,C15H12O7,0
cpd37929,*c1cc(*)c(C2(*)Oc3c(*)c(*)c(*)c(*)c3C(=O)C2(*)*)c(*)c1O,C15H2O3R10,0
cpd37930,CC1(C)CCC[C@@]2(C)[C@H]1CC=C(CO)[C@@H]2CO,C15H26O2,0
cpd37931,[1*]C[C@@H](O)[C@H](CO)NC([2*])=O,C5H9NO3R2,0
cpd37932,[1*][C@@H](O)[C@@H](O)[C@H](CO)NC([2*])=O,C5H9NO4R2,0
cpd37933,*C[C@@H](O)[C@H](COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)NC(*)=O,C11H19NO11PR2,-1
cpd37934,*C(=O)N[C@@H](COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)[C@H](O)[C@@H](*)O,C11H19NO12PR2,-1
cpd37935,*C[C@@H](O)[C@H](COP(=O)([O-])O[C@H]1[C@H](OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)NC(*)=O,C17H29NO16PR2,-1
cpd37936,*C(=O)N[C@@H](COP(=O)([O-])O[C@H]1[C@H](OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)[C@H](O)[C@@H](*)O,C17H29NO17PR2,-1
cpd37937,*O[C@H]1C[C@H](n2ccc(=N)n(C)c2=O)O[C@@H]1COP(*)(=O)[O-],C10H13N3O6PR2,-1
cpd37938,*C(=O)N[C@@H](COP(=O)([O-])O[C@H]1[C@H](OC2O[C@H](COP(=O)([O-])O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,C37H68NO25P2R,-2
cpd37939,*O[C@H]1CC(O)O[C@@H]1COP(*)(=O)[O-],C5H8O6PR2,-1
cpd37940,*O[C@H]1C[C@H](n2cnc3c(=N)n(C)cnc32)O[C@@H]1COP(*)(=O)[O-],C11H13N5O5PR2,-1
cpd37941,CCCCCCC[C@@H](O)CC(=O)O[C@H](CCCCCCC)CC(=O)[O-],C20H37O5,-1
cpd37942,*/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,C19H27R,0
cpd37943,*/C=C(C)/C=C/C=C(C)/C=C/[C@H]1C(C)=CCCC1(C)C,C19H27R,0
cpd37944,*/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,C19H27R,0
cpd37945,*/C=C(C)/C=C/C=C(C)/C=C/c1c(C)ccc(C)c1C,C19H23R,0
cpd37946,*/C=C(C)/C=C/C=C(C)/C=C/c1ccc(C)c(C)c1C,C19H23R,0
cpd37947,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC,C42H79NO8,0
cpd37948,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](O)COP(=O)([O-])OC[C@@H](O)COC(=O)CCCCCCC/C=C\CCCCCCCC,C42H78O10P,-1
cpd37949,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](O)COP(=O)([O-])OC[C@@H](O)CO,C24H46O9P,-1
cpd37950,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COP(=O)([O-])OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,C42H78O10P,-1
cpd37951,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COP(=O)([O-])OC[C@@H](O)CO,C24H46O9P,-1
cpd37952,C/C=C1\[C@H](CC(=O)OCCc2ccc(O)c(O)c2)C(C(=O)OC)=CO[C@H]1O,C19H22O8,0
cpd37953,*C(O)C(=O)O[C@H](*)CC(=O)N[C@@H](CCC[NH3+])C(=O)[O-],C10H16N2O6R2,0
cpd37954,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O,C26H34O9,-2
cpd37955,CC(/C=C/C12OC1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O,C26H35O9,-1
cpd37956,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1=O,C26H33O9,-1
cpd37957,*C(*)[N+](=O)[O-],CHNO2R2,0
cpd37958,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OC[C@@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,C42H78O10P,-1
cpd37959,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OC[C@H](O)CO,C24H46O9P,-1
cpd37960,*Cc1c(C=O)c2n3c1=Cc1c(*)c4c5n1[Mg-2]31n3c(c(C(C)O)c(C)c3[CH+]C3=[N+]1C(=C5CC4=O)[C@@H](CCC(=O)[O-])[C@@H]3C)C=2,C31H25MgN4O5R2,-1
cpd37961,*Cc1c(CO)c2n3c1=Cc1c(*)c4c5n1[Mg-2]31n3c(c(C(C)O)c(C)c3[CH+]C3=[N+]1C(=C5CC4=O)[C@@H](CCC(=O)[O-])[C@@H]3C)C=2,C31H27MgN4O5R2,-1
cpd37962,*Cc1c(C(O)O)c2n3c1=Cc1c(*)c4c5n1[Mg-2]31n3c(c(C(C)O)c(C)c3[CH+]C3=[N+]1C(=C5CC4=O)[C@@H](CCC(=O)[O-])[C@@H]3C)C=2,C31H27MgN4O6R2,-1
cpd37963,C[C@]12CC(=O)[C@H]3[C@@H](C[C@@H](O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,C21H28O6,0
cpd37964,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@@H](O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,C21H30O6,0
cpd37965,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)C[C@@H](O)C[C@@H]1O,C33H51O9,-1
cpd37966,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O,C33H51O8,-1
cpd37967,C=C1CC[C@H](O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,C33H51O8,-1
cpd37968,*C1=C(*)C2=[N+]3C1=Cc1c(*)c(*)c4n1[Mg-2]31n3c(c(C)c5c3=C(C(C(=O)OC)=C5O)C3=[N+]1C(=C4)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)=C2,C49H58MgN4O5R4,0
cpd37969,*C1=C(*)C2=[N+]3C1=Cc1c(*)c(*)c4n1[Mg-2]31n3c(c(C)c5c3=C(C(C(=O)OC)=C5O)C3=[N+]1C(=C4)[C@@H](C)[C@@H]3CCC(=O)[O-])=C2,C29H19MgN4O5R4,-1
cpd37970,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)[C@H](O)CO,C21H32O5,0
cpd37971,O=C1N2C=C(c3ccc(O)cc3)N=C(Cc3ccccc3)C2=NC1(Cc1ccc(O)cc1)OO,C26H21N3O5,0
cpd37972,O=C1OOC1(Cc1ccc(O)cc1)Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1,C26H21N3O5,0
cpd37973,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1O,C20H28O2,0
cpd37974,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1=O,C20H26O2,0
cpd37975,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,C21H22O11,0
cpd37976,C/C1=C/C=C(/C(C)C)CC/C(C)=C/CC/C(C)=C/CC1,C20H32,0
cpd37977,*[NH2+][C@@H](CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(*)=O,C62H102N7O42R2,1
cpd37978,*O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O,C14H24NO11R,0
cpd37979,*O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O,C31H50N2O23R,-1
cpd37980,*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C[C@@](C)(Cc3cn2c(=O)[nH]c3=O)C(=O)NC1=O,C20H24N4O14P2R2,-2
cpd37981,*O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](n2cc(C)c(=O)[n-]c2=O)O[C@@H]1COP(*)(=O)[O-],C20H23N4O14P2R2,-3
cpd37982,*C(=O)N[C@@H](CO)[C@H](O)/C=C/CCCCCCCC/C=C\CCC,C19H34NO3R,0
cpd37983,*[NH2+][C@H](C(*)=O)[C@@H](C)O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H]1NC(C)=O,C28H47N4O17R2,1
cpd37984,*[NH2+][C@@H](CO[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H]1NC(C)=O)C(*)=O,C27H45N4O17R2,1
cpd37985,*[NH2+][C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O)C(*)=O,C28H45N3O20R2,0
cpd37986,*[NH2+][C@H](C(*)=O)[C@@H](C)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O,C29H47N3O20R2,0
cpd37987,*[NH2+][C@@H](CO[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O)C(*)=O,C25H42N3O17R2,1
cpd37988,*[NH2+][C@H](C(*)=O)[C@@H](C)O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O,C26H44N3O17R2,1
cpd37989,*[NH2+][C@@H](CO[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O)C(*)=O,C33H55N4O22R2,1
cpd37990,*[NH2+][C@H](C(*)=O)[C@@H](C)O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O,C34H57N4O22R2,1
cpd37991,C[C@@H]1O[C@@H](O[C@H](C)CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])[C@H](O)C[C@H]1O,C36H58N7O21P3S,-4
cpd37992,C[C@@H]1O[C@@H](O[C@H](C)CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])[C@H](O)C[C@H]1O,C34H54N7O21P3S,-4
cpd37993,C[C@@H]1O[C@@H](O[C@H](C)CCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])[C@H](O)C[C@H]1O,C40H64N7O21P3S,-4
cpd37994,C[C@@H]1O[C@@H](O[C@H](C)CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])[C@H](O)C[C@H]1O,C40H66N7O21P3S,-4
cpd37995,C[C@@H]1O[C@@H](O[C@H](C)CCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])[C@H](O)C[C@H]1O,C36H56N7O21P3S,-4
cpd37996,C[C@@H]1O[C@@H](O[C@H](C)CC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])[C@H](O)C[C@H]1O,C34H52N7O21P3S,-4
cpd37997,C[C@@H]1O[C@@H](OCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])[C@H](O)C[C@H]1O,C34H54N7O21P3S,-4
